"Fecha hora","Aeropuerto","Tipo Informe","Informe"
"2020-09-02 21:00:00","SKBQ","METAR","METAR SKBQ 022100Z 12010KT 9999 VCSH SCT015TCU BKN200 29/24 A2976 NOSIG RMK TCU/VCSH/NW="
"2020-09-02 22:00:00","SKBQ","METAR","METAR SKBQ 022200Z 09008KT 070V140 9999 FEW015 BKN090 28/24 A2976 NOSIG="
"2020-09-02 23:00:00","SKBQ","METAR","METAR SKBQ 022300Z 11006KT 9999 FEW015 BKN070 27/24 A2977 NOSIG="
"2020-09-03 00:00:00","SKBQ","METAR","METAR SKBQ 030000Z VRB04KT 9999 FEW015 SCT070 27/24 A2980 NOSIG="
"2020-09-03 01:00:00","SKBQ","METAR","METAR SKBQ 030100Z VRB02KT 9999 FEW015 SCT070 25/24 A2983 NOSIG="
"2020-09-03 02:00:00","SKBQ","METAR","METAR SKBQ 030200Z 00000KT 9999 SCT015 26/24 A2985 NOSIG="
"2020-09-03 03:00:00","SKBQ","METAR","METAR SKBQ 030300Z VRB02KT 9999 SCT015 26/24 A2986 NOSIG="
"2020-09-03 04:00:00","SKBQ","METAR","METAR SKBQ 030400Z VRB02KT 9999 FEW015 25/24 A2986 NOSIG="
"2020-09-03 05:00:00","SKBQ","METAR","METAR SKBQ 030500Z VRB02KT 9999 FEW015 25/24 A2985 NOSIG="
"2020-09-03 06:00:00","SKBQ","METAR","METAR SKBQ 030600Z 23004KT 9999 FEW015 SCT070 25/24 A2985 NOSIG="
"2020-09-03 07:00:00","SKBQ","METAR","METAR SKBQ 030700Z 22004KT 9999 SCT015 SCT070 25/24 A2982 NOSIG="
"2020-09-03 08:00:00","SKBQ","METAR","METAR SKBQ 030800Z 00000KT 9999 SCT015 SCT070 25/24 A2980 NOSIG="
"2020-09-03 09:00:00","SKBQ","METAR","METAR SKBQ 030900Z 24004KT 9999 SCT015 SCT070 25/24 A2979 NOSIG="
"2020-09-03 10:00:00","SKBQ","METAR","METAR SKBQ 031000Z 25004KT 9999 FEW015 24/23 A2980 NOSIG="
"2020-09-03 11:00:00","SKBQ","METAR","METAR SKBQ 031100Z 00000KT 9999 FEW015 24/23 A2982 NOSIG="
"2020-09-03 12:00:00","SKBQ","METAR","METAR SKBQ 031200Z VRB01KT 9999 FEW015 26/24 A2982 NOSIG="
"2020-09-03 13:00:00","SKBQ","METAR","METAR SKBQ 031300Z VRB01KT 9999 FEW015 SCT070 29/24 A2985 NOSIG="
"2020-09-03 14:00:00","SKBQ","METAR","METAR SKBQ 031400Z 19003KT 9999 SCT015 28/24 A2985 NOSIG="
